Identificador,IdAplicacion,IdSolicitud,IdDecision,ScoreEvaluado,CantidadExcepciones,FechaEvaluacion,IdPolitica,tipoProducto,producto,montoFinanciar,plazo,mensualidad,tasa,region,nivelEndeudamiento,capacidadDescuento,edad,totalIngresos,totalOtrosIngresos,sexo,idOcupacion
3562915,WFPP,455004,AP,0,0,2025-01-29 13:20:49.867,27,0,0,2003.71,133,29.74,10.25,03,3.1272344900105153,31.872765509989485,44.2,951.0,0,0,94
3562914,WFPA,454443,RV,541,2,2025-01-29 13:16:48.977,100,1,3,11559.2,96,190.75,7.5,01,39.78099788104921,9.895039549361027,29.41,723.45,0,1,52
3562913,WFPP,451746,AP,575,0,2025-01-29 13:16:34.500,32,0,0,34994.48,199,412.0,8.5,01,49.75124378109453,0.8374792703150931,32.96,1206.0,0,1,138
3562912,WFPP,451746,AP,575,0,2025-01-29 13:14:59.240,32,0,0,34994.48,199,412.0,8.5,01,49.75124378109453,0.8374792703150931,32.96,1206.0,0,1,138
3562911,WFPP,451746,AP,575,0,2025-01-29 13:14:53.530,32,0,0,34909.83,199,411.0,8.5,01,49.66832504145937,0.9203980099502473,32.96,1206.0,0,1,138
3562910,WFPP,451746,AP,575,0,2025-01-29 13:14:23.920,32,0,0,34940.28,198,411.0,8.5,01,49.66832504145937,0.9203980099502473,32.96,1206.0,0,1,138
3562909,WFPP,454939,AP,516,0,2025-01-29 13:09:57.210,13,0,0,49782.62,288,510.0,8.0,01,39.719814416657236,75.30383614348762,37.78,2209.25,0,1,4
3562908,WFPP,454939,AP,516,0,2025-01-29 13:09:35.557,13,0,0,48806.46,288,500.0,8.0,01,39.26717211723435,75.75647844291049,37.78,2209.25,0,1,4
3562907,WFPA,454714,RV,0,0,2025-01-29 13:09:29.240,100,1,3,16469.1,96,267.9,8.0,01,34.087777777777774,5.233333333333334,29.13,900.0,0,0,4
3562906,WFPA,454714,RV,0,0,2025-01-29 13:09:24.433,100,1,3,16469.1,96,260.84,8.0,01,33.30333333333333,6.017777777777781,29.13,900.0,0,0,4
3562905,WFPA,454714,RV,0,0,2025-01-29 13:09:01.750,100,1,3,16469.1,96,268.11,8.0,01,34.111111111111114,5.209999999999997,29.13,900.0,0,0,4
3562904,WFPP,453653,AP,473,0,2025-01-29 13:08:22.437,18,0,2,6508.45,91,109.0,7.25,02,63.20790735163111,0.4135746706170451,34.8,235.73,0,0,132
3562903,WFPP,453653,AP,473,0,2025-01-29 13:08:09.020,18,0,2,6508.45,91,109.0,7.25,02,63.20790735163111,0.4135746706170451,34.8,235.73,0,0,132
3562902,WFPP,453653,AP,473,0,2025-01-29 13:07:57.210,18,0,2,6556.44,90,109.0,7.25,02,63.20790735163111,0.4135746706170451,34.8,235.73,0,0,132
3562901,WFPP,454903,RV,599,1,2025-01-29 13:07:00.300,31,0,0,39525.92,175,477.0,7.5,01,25.4787276660524,9.521272333947604,49.35,1872.15,0,1,80
3562900,WFPP,454903,RV,599,1,2025-01-29 13:06:50.330,31,0,0,39442.96,175,476.0,7.5,01,25.425313142643482,9.574686857356518,49.35,1872.15,0,1,80
3562899,WFPP,454903,RV,599,1,2025-01-29 13:06:35.387,31,0,0,39608.97,175,478.0,7.5,01,25.532142189461315,9.467857810538689,49.35,1872.15,0,1,80
3562898,WFPP,454903,RV,599,1,2025-01-29 13:06:21.547,31,0,0,39774.58,175,480.0,7.5,01,25.638971236279144,9.361028763720856,49.35,1872.15,0,1,80
3562897,WFPP,454903,RV,599,1,2025-01-29 13:06:09.583,31,0,0,40603.21,175,490.0,7.5,01,26.173116470368292,8.826883529631708,49.35,1872.15,0,1,80
3562896,WFPA,454714,RV,0,0,2025-01-29 13:06:01.437,100,1,3,16469.1,96,266.04,8.0,01,33.88111111111111,5.439999999999994,29.13,900.0,0,0,4
3562895,WFPP,454903,RV,599,1,2025-01-29 13:05:55.073,31,0,0,37288.87,175,450.0,7.5,01,24.036535534011698,10.963464465988306,49.35,1872.15,0,1,80
3562894,WFPP,454903,RV,599,1,2025-01-29 13:05:41.517,31,0,0,33145.55,175,400.0,7.5,01,21.36580936356595,13.634190636434049,49.35,1872.15,0,1,80
3562893,WFPP,454903,RV,599,1,2025-01-29 13:05:35.243,31,0,0,33145.55,175,400.0,7.5,01,21.36580936356595,13.634190636434049,49.35,1872.15,0,1,80
3562892,WFPP,454903,RV,599,1,2025-01-29 13:05:15.447,31,0,0,29830.88,175,360.0,7.5,01,19.229228427209357,15.770771572790643,49.35,1872.15,0,1,80
3562891,WFPP,454903,RV,599,1,2025-01-29 13:04:05.477,31,0,0,29830.88,175,360.0,7.5,01,19.229228427209357,15.770771572790643,49.35,1872.15,0,1,80
3562890,WFPP,454903,RV,599,1,2025-01-29 13:03:59.753,31,0,0,29830.88,175,360.0,7.5,01,19.229228427209357,15.770771572790643,49.35,1872.15,0,1,80
3562889,WFPP,454903,RV,599,1,2025-01-29 13:03:27.927,31,0,0,29830.88,175,360.0,7.5,01,19.229228427209357,15.770771572790643,49.35,1872.15,0,1,80
3562888,WFPP,451585,AP,496,0,2025-01-29 13:02:33.403,18,0,2,22338.68,230,239.0,7.25,01,100.0,0.11575388845349721,60.77,513.79,0,0,113
3562887,WFPP,451585,AP,496,0,2025-01-29 13:02:16.803,18,0,2,23090.59,254,239.0,7.25,01,100.0,0.11575388845349721,60.77,513.79,0,0,113
3562886,WFPP,451585,AP,496,0,2025-01-29 13:01:11.000,18,0,2,23090.59,254,239.0,7.25,01,100.0,0.11575388845349721,60.77,513.79,0,0,113
3562885,WFPP,454903,RV,599,1,2025-01-29 13:00:41.657,31,0,0,29830.88,175,360.0,7.5,01,19.229228427209357,15.770771572790643,49.35,1872.15,0,1,80
3562884,WFPP,454903,RV,599,1,2025-01-29 13:00:25.353,31,0,0,54275.51,175,655.0,7.5,01,34.986512832839246,0.013487167160754154,49.35,1872.15,0,1,80
3562883,WFPP,454989,AP,659,0,2025-01-29 13:00:08.190,18,0,2,32477.64,208,357.0,7.25,01,24.243000427817655,24.002144313332273,62.61,1472.59,0,1,113
3562882,WFPP,454989,AP,659,0,2025-01-29 13:00:06.943,18,0,2,32477.64,208,357.0,7.25,01,24.243000427817655,24.002144313332273,62.61,1472.59,0,1,113
3562881,WFPP,454989,AP,659,0,2025-01-29 12:59:57.537,18,0,2,32568.65,208,358.0,7.25,01,24.310907992041233,23.929321188159534,62.61,1472.59,0,1,113
3562880,WFPP,454989,AP,659,0,2025-01-29 12:59:55.883,18,0,2,32568.65,208,358.0,7.25,01,24.310907992041233,23.929321188159534,62.61,1472.59,0,1,113
3562879,WFPP,454989,AP,659,0,2025-01-29 12:59:39.987,18,0,2,32295.74,208,355.0,7.25,01,24.1071852993705,24.147790563677752,62.61,1472.59,0,1,113
3562878,WFPP,454989,AP,659,0,2025-01-29 12:59:28.253,18,0,2,32750.63,208,360.0,7.25,01,24.446723120488393,23.783674937814055,62.61,1472.59,0,1,113
3562877,WFPP,454989,AP,659,0,2025-01-29 12:59:26.787,18,0,2,32750.63,208,360.0,7.25,01,24.446723120488393,23.783674937814055,62.61,1472.59,0,1,113
3562876,WFPP,454995,AP,732,0,2025-01-29 12:58:59.907,13,0,0,5907.06,104,95.0,8.0,01,56.44780755976398,61.48478220507456,53.15,2208.27,0,1,120
3562875,WFPA,454778,RE,0,1,2025-01-29 12:58:48.330,112,1,3,16150.0,84,283.54,8.0,01,29.440000000000005,9.22363636363636,26.91,1100.0,0,1,155
3562874,WFPA,454993,AP,610,0,2025-01-29 12:58:44.680,131,1,0,17397.0,96,275.84,7.75,02,100.0,0.0,38.32,739.0,0,1,15
3562873,WFPP,454995,AP,732,0,2025-01-29 12:58:41.513,13,0,0,5907.06,104,95.0,8.0,01,56.44780755976398,61.48478220507456,53.15,2208.27,0,1,120
3562872,WFPA,454993,AP,610,0,2025-01-29 12:58:38.300,131,1,0,17397.0,96,273.07,7.75,02,100.0,0.0,38.32,739.0,0,1,15
3562871,WFPA,454993,AP,610,0,2025-01-29 12:58:28.427,131,1,0,17397.0,96,271.01,7.75,02,100.0,0.0,38.32,739.0,0,1,15
3562870,WFPA,454993,RV,610,3,2025-01-29 12:58:10.577,103,1,0,17397.0,96,273.76,7.75,02,100.0,-2.0446549391069055,38.32,739.0,0,1,15
3562869,WFPA,454993,RV,610,3,2025-01-29 12:58:07.443,103,1,0,17397.0,96,271.01,7.75,02,100.0,-1.6725304465493949,38.32,739.0,0,1,15
3562868,WFPP,454989,AP,659,0,2025-01-29 12:57:07.253,18,0,2,32475.69,209,360.0,7.25,01,24.446723120488393,23.783674937814055,62.61,1472.59,0,1,113
3562867,WFPP,454995,AP,732,0,2025-01-29 12:56:49.937,13,0,0,3162.75,104,49.0,8.0,01,54.36472895071708,63.56786081412146,53.15,2208.27,0,1,120
3562866,WFPA,454798,RV,695,2,2025-01-29 12:56:34.307,108,1,2,13200.0,108,187.9,7.25,01,37.30071880699496,24.920609376676325,58.8,564.2,0,0,113
3562865,WFPA,454993,RV,610,3,2025-01-29 12:56:15.663,103,1,0,23196.0,96,363.16,7.75,02,100.0,-14.14208389715833,38.32,739.0,0,1,15
3562864,WFPA,454993,RV,610,3,2025-01-29 12:56:09.517,103,1,0,23196.0,96,363.16,7.75,02,100.0,-14.14208389715833,38.32,739.0,0,1,15
3562863,WFPP,454995,AP,0,0,2025-01-29 12:55:58.283,13,0,0,3162.75,104,49.0,8.0,01,2.2189315618108294,97.78106843818917,53.15,2208.27,0,1,120
3562862,WFPA,454649,RV,638,2,2025-01-29 12:55:35.663,108,1,2,17276.0,105,271.48,7.5,01,48.81959305682936,16.55643873772886,61.86,521.95,0,0,113
3562861,WFPA,454885,RV,662,1,2025-01-29 12:55:30.110,145,1,0,23109.3,90,380.78,7.75,01,43.15191637630662,8.46480836236934,33.89,1435.0,0,0,91
3562860,WFPP,454942,AP,639,0,2025-01-29 12:54:47.270,30,0,0,11843.74,132,160.0,7.5,02,100.0,3.213533834586471,34.95,1995.0,0,1,84
3562859,WFPP,454984,RV,653,1,2025-01-29 12:54:29.720,29,0,0,17715.06,198,245.0,11.0,01,35.0,0.0,44.63,700.0,0,1,40
3562858,WFPA,454865,AP,653,0,2025-01-29 12:54:17.690,112,1,3,15998.0,60,352.39,7.0,01,35.26788511749347,16.598433420365534,25.88,1915.0,0,1,134
3562857,WFPP,454984,RV,653,1,2025-01-29 12:54:11.777,29,0,0,17715.06,198,245.0,11.0,01,35.0,0.0,44.63,700.0,0,1,40
3562856,WFPP,454984,RV,653,1,2025-01-29 12:54:06.753,29,0,0,17715.06,198,245.0,11.0,01,35.0,0.0,44.63,700.0,0,1,40
3562855,WFPP,454984,RV,653,1,2025-01-29 12:53:58.407,29,0,0,17715.06,198,245.0,11.0,01,35.0,0.0,44.63,700.0,0,1,40
3562854,WFPA,454993,RV,0,2,2025-01-29 12:53:39.157,103,1,0,23196.0,96,363.16,7.75,02,49.14208389715832,-14.14208389715833,38.32,739.0,0,1,15
3562853,WFPA,454264,RV,699,0,2025-01-29 12:53:20.903,110,1,1,19800.0,72,394.75,7.25,01,25.948768793726476,25.40721056992955,34.49,4115.07,0,1,14
3562852,WFPP,454984,RV,653,1,2025-01-29 12:53:08.267,29,0,0,17715.06,198,245.0,11.0,01,35.0,0.0,44.63,700.0,0,1,40
3562851,WFPA,454522,RV,532,2,2025-01-29 12:52:20.623,108,1,2,16695.0,96,282.07,7.75,01,23.788841382632782,13.767463567385285,64.26,713.9,0,1,113
3562850,WFPA,454865,AP,653,0,2025-01-29 12:51:01.277,112,1,3,15998.0,60,352.39,7.0,01,35.26788511749347,16.598433420365534,25.88,1915.0,0,1,134
3562849,WFPA,454865,AP,653,0,2025-01-29 12:50:57.893,112,1,3,15998.0,60,348.85,7.0,01,35.08302872062663,16.783289817232376,25.88,1915.0,0,1,134
3562848,WFPA,454865,AP,653,0,2025-01-29 12:50:56.520,112,1,3,15998.0,60,352.39,7.0,01,35.26788511749347,16.598433420365534,25.88,1915.0,0,1,134
3562847,WFPA,454865,AP,653,0,2025-01-29 12:50:49.000,112,1,3,15998.0,60,354.57,7.25,01,35.38172323759791,16.4845953002611,25.88,1915.0,0,1,134
3562846,WFPP,454991,AP,623,0,2025-01-29 12:50:46.427,18,0,2,21977.38,218,240.0,7.75,01,100.0,0.18529513500251937,66.17,516.66,0,0,113
3562845,WFPA,454865,AP,653,0,2025-01-29 12:50:45.910,112,1,3,15998.0,60,351.02,7.25,01,35.19634464751958,16.669973890339428,25.88,1915.0,0,1,134
3562844,WFPA,454865,AP,653,0,2025-01-29 12:50:44.600,112,1,3,15998.0,60,351.02,7.25,01,35.19634464751958,16.669973890339428,25.88,1915.0,0,1,134
3562843,WFPP,454192,AP,645,0,2025-01-29 12:50:42.870,45,0,3,9057.98,92,160.0,9.0,01,15.555555555555555,11.11111111111111,35.29,1800.0,0,1,4
3562842,WFPA,454865,RV,653,1,2025-01-29 12:50:20.607,112,1,3,19998.0,60,441.27,7.25,01,39.909138381201046,11.957180156657966,25.88,1915.0,0,1,134
3562841,WFPP,454478,AP,507,0,2025-01-29 12:49:59.920,18,0,2,49999.63,234,525.9,7.25,03,70.6409334292336,4.929447101555937,60.27,1251.3,0,1,113
3562840,WFPP,454989,AP,659,0,2025-01-29 12:49:23.057,18,0,2,32475.69,209,360.0,7.25,01,24.446723120488393,23.783674937814055,62.61,1472.59,0,1,113
3562839,WFPP,454991,AP,623,0,2025-01-29 12:48:05.693,18,0,2,19509.84,162,240.0,7.75,01,100.0,0.18529513500251937,66.17,516.66,0,0,113
3562838,WFPP,454989,AP,659,0,2025-01-29 12:47:55.927,18,0,2,32475.69,209,360.0,7.25,01,24.446723120488393,23.783674937814055,62.61,1472.59,0,1,113
3562837,WFPP,454991,AP,623,0,2025-01-29 12:47:52.667,18,0,2,19509.84,162,240.0,7.75,01,100.0,0.18529513500251937,66.17,516.66,0,0,113
3562836,WFPP,454989,AP,659,0,2025-01-29 12:47:42.260,18,0,2,31573.58,209,350.0,7.25,01,23.767647478252602,24.511906189541445,62.61,1472.59,0,1,113
3562835,WFPP,454989,AP,659,0,2025-01-29 12:47:33.743,18,0,2,34279.98,209,380.0,7.25,01,25.80487440495997,22.327212434359282,62.61,1472.59,0,1,113
3562834,WFPA,454750,RE,619,1,2025-01-29 12:47:17.813,100,1,3,17910.0,105,248.87,7.0,01,43.65012428977273,23.952858664772727,34.44,2252.8,0,0,112
3562833,WFPP,454989,AP,659,0,2025-01-29 12:47:15.817,18,0,2,35091.79,209,389.0,7.25,01,26.41604248297218,21.671804307804635,62.61,1472.59,0,1,113
3562832,WFPP,454989,AP,659,0,2025-01-29 12:47:00.933,18,0,2,45105.24,209,500.0,7.25,01,33.95378211178944,13.588437413630636,62.61,1472.59,0,1,113
3562831,WFPP,454991,AP,0,0,2025-01-29 12:46:39.607,18,0,2,19509.84,162,240.0,7.75,01,46.452212286610155,0.18529513500251937,66.17,516.66,0,0,113
3562830,WFPP,454942,AP,639,0,2025-01-29 12:46:37.250,30,0,0,11843.74,132,160.0,7.5,02,100.0,3.213533834586471,34.95,1995.0,0,1,84
3562829,WFPA,454750,RE,619,1,2025-01-29 12:46:06.457,100,1,3,17910.0,105,248.87,7.0,01,43.65012428977273,23.952858664772727,34.44,2252.8,0,0,112
3562828,WFPA,454264,RV,699,0,2025-01-29 12:45:57.877,110,1,1,19800.0,72,394.75,7.25,01,25.948768793726476,25.40721056992955,34.49,4115.07,0,1,14
3562827,WFPA,454845,AP,608,0,2025-01-29 12:45:40.637,100,1,3,18500.0,96,292.73,7.75,01,38.62309368191721,3.1122004357298465,28.13,918.0,0,0,7
3562826,WFPP,454989,AP,659,0,2025-01-29 12:45:33.507,18,0,2,61884.33,209,686.0,7.25,01,46.584589057375105,0.043336131501227726,62.61,1472.59,0,1,113
3562825,WFPP,454989,AP,659,0,2025-01-29 12:45:28.467,18,0,2,61884.33,209,686.0,7.25,01,46.584589057375105,0.043336131501227726,62.61,1472.59,0,1,113
3562824,WFPA,454845,AP,608,0,2025-01-29 12:45:20.963,100,1,3,18500.0,96,292.73,7.75,01,38.62309368191721,3.1122004357298465,28.13,918.0,0,0,7
3562823,WFPA,454845,AP,608,0,2025-01-29 12:45:15.800,100,1,3,18500.0,96,289.78,7.75,01,38.30174291938997,3.433551198257085,28.13,918.0,0,0,7
3562822,WFPA,454845,AP,608,0,2025-01-29 12:45:05.020,100,1,3,19350.0,96,305.92,7.75,01,40.0599128540305,1.6753812636165577,28.13,918.0,0,0,7
3562821,WFPP,454990,AP,774,0,2025-01-29 12:44:22.133,13,0,0,39577.28,279,400.0,8.0,01,19.54787234042553,80.78457446808511,33.57,4512.0,0,0,11
3562820,WFPP,454989,AP,659,0,2025-01-29 12:44:16.517,18,0,2,61884.33,209,686.0,7.25,01,46.584589057375105,0.043336131501227726,62.61,1472.59,0,1,113
3562819,WFPP,454989,AP,659,0,2025-01-29 12:43:57.610,18,0,2,61884.33,209,686.0,7.25,01,99.56810789153805,0.043336131501227726,62.61,1472.59,0,1,113
3562818,WFPP,454989,AP,659,0,2025-01-29 12:43:56.237,18,0,2,61884.33,209,686.0,7.25,01,99.56810789153805,0.043336131501227726,62.61,1472.59,0,1,113
3562817,WFPP,454989,AP,659,0,2025-01-29 12:43:50.433,18,0,2,62011.2,210,686.0,7.25,01,99.56810789153805,0.043336131501227726,62.61,1472.59,0,1,113
3562816,WFPP,454989,AP,659,0,2025-01-29 12:43:33.350,18,0,2,62261.99,212,686.0,7.25,01,99.56810789153805,0.043336131501227726,62.61,1472.59,0,1,113
3562815,WFPP,454990,AP,774,0,2025-01-29 12:43:27.937,13,0,0,39577.28,279,400.0,8.0,01,19.54787234042553,80.78457446808511,33.57,4512.0,0,0,11
3562814,WFPA,454885,RV,662,1,2025-01-29 12:43:26.017,145,1,0,23109.3,90,380.78,7.75,01,43.15191637630662,8.46480836236934,33.89,1435.0,0,0,91
3562813,WFPP,454989,AP,659,0,2025-01-29 12:43:04.443,18,0,2,64947.7,238,686.0,7.25,01,99.56810789153805,0.043336131501227726,62.61,1472.59,0,1,113
3562812,WFPP,454989,RE,659,1,2025-01-29 12:42:50.887,18,0,2,66701.33,235,686.6,7.25,01,99.60885243007219,-0.0003577436024144731,62.61,1472.59,0,1,113
3562811,WFPP,454989,RE,659,1,2025-01-29 12:42:39.700,18,0,2,65578.11,235,686.6,7.5,01,99.60885243007219,-0.0003577436024144731,62.61,1472.59,0,1,113
3562810,WFPA,454750,RE,619,1,2025-01-29 12:42:37.577,100,1,3,17910.0,105,248.87,7.0,01,43.65012428977273,23.952858664772727,34.44,2252.8,0,0,112
3562809,WFPP,454989,RE,659,2,2025-01-29 12:41:36.050,18,0,2,73512.99,392,686.6,7.5,01,99.60885243007219,-0.0003577436024144731,62.61,1472.59,0,1,113
3562808,WFPP,454990,AP,0,0,2025-01-29 12:41:28.700,13,0,0,39577.28,279,400.0,8.0,01,8.865248226950355,91.13475177304964,33.57,4512.0,0,0,11
3562807,WFPP,454989,RE,659,2,2025-01-29 12:41:21.103,18,0,2,73512.99,392,686.6,7.5,01,99.60885243007219,-16.18384085074014,62.61,1472.59,0,1,113
3562806,WFPP,451770,AP,523,0,2025-01-29 12:40:29.013,44,0,3,8581.14,92,170.0,12.0,02,12.514538949662107,7.485461050337893,38.61,1358.42,0,1,4
3562805,WFPP,454939,AP,516,0,2025-01-29 12:40:13.693,13,0,0,48806.46,288,500.0,8.0,01,39.26717211723435,75.75647844291049,37.78,2209.25,0,1,4
3562804,WFPP,454939,AP,516,0,2025-01-29 12:39:47.903,13,0,0,48611.01,288,498.0,8.0,01,39.17664365734978,75.84700690279507,37.78,2209.25,0,1,4
3562803,WFPP,454939,AP,516,0,2025-01-29 12:39:30.290,13,0,0,48806.46,288,500.0,8.0,01,39.26717211723435,75.75647844291049,37.78,2209.25,0,1,4
3562802,WFPP,454989,RE,0,2,2025-01-29 12:39:18.513,18,0,2,73512.99,392,686.6,7.5,01,46.625333595909254,-0.0003577436024144731,62.61,1472.59,0,1,113
3562801,WFPP,454939,AP,516,0,2025-01-29 12:38:56.860,13,0,0,48318.31,288,495.0,8.0,01,39.040850967522914,75.98279959262193,37.78,2209.25,0,1,4
3562800,WFPP,454939,AP,516,0,2025-01-29 12:38:34.707,13,0,0,47830.25,288,490.0,8.0,01,38.814529817811476,76.20912074233337,37.78,2209.25,0,1,4
3562799,WFPP,454939,AP,516,0,2025-01-29 12:38:26.173,13,0,0,48806.46,288,500.0,8.0,01,39.26717211723435,75.75647844291049,37.78,2209.25,0,1,4
3562798,WFPA,454836,RV,0,1,2025-01-29 12:38:14.863,152,1,0,13049.1,97,207.55,7.0,02,11.762872283147722,23.237127716852278,35.77,1764.45,0,0,1
3562797,WFPA,454836,RV,0,1,2025-01-29 12:37:59.200,152,1,0,13049.1,105,196.54,7.0,02,11.138881804528323,23.861118195471676,35.77,1764.45,0,0,1
3562796,WFPP,454939,AP,516,0,2025-01-29 12:37:52.350,13,0,0,48806.46,288,500.0,8.0,01,39.26717211723435,75.75647844291049,37.78,2209.25,0,1,4
3562795,WFPA,454836,RV,0,1,2025-01-29 12:37:46.390,152,1,0,13049.1,105,188.63,7.0,02,10.690583467936184,24.309416532063814,35.77,1764.45,0,0,1
3562794,WFPP,454939,AP,516,0,2025-01-29 12:37:35.643,13,0,0,49294.59,288,505.0,8.0,01,39.4934932669458,75.53015729319905,37.78,2209.25,0,1,4
3562793,WFPA,454836,RV,0,1,2025-01-29 12:37:34.347,152,1,0,16559.1,105,230.76,7.0,02,13.078296352971181,21.92170364702882,35.77,1764.45,0,0,1
3562792,WFPP,454939,AP,516,0,2025-01-29 12:37:28.107,13,0,0,48806.46,288,500.0,8.0,01,39.26717211723435,75.75647844291049,37.78,2209.25,0,1,4
3562791,WFPP,453653,AP,473,0,2025-01-29 12:36:05.487,18,0,2,6556.44,90,109.0,7.25,02,63.20790735163111,0.4135746706170451,34.8,235.73,0,0,132
3562790,WFPP,454939,AP,516,0,2025-01-29 12:36:02.990,13,0,0,48318.31,288,495.0,8.0,01,39.040850967522914,75.98279959262193,37.78,2209.25,0,1,4
3562789,WFPA,454897,AP,605,0,2025-01-29 12:36:01.070,103,1,0,14189.99,96,225.59,7.75,01,54.87687074829932,19.653741496598638,53.16,1470.0,0,0,109
3562788,WFPP,454939,AP,516,0,2025-01-29 12:35:43.880,13,0,0,47830.25,288,490.0,8.0,01,38.814529817811476,76.20912074233337,37.78,2209.25,0,1,4
3562787,WFPP,453653,AP,473,0,2025-01-29 12:35:31.617,18,0,2,6556.44,90,109.0,7.25,02,63.20790735163111,0.4135746706170451,34.8,235.73,0,0,132
3562786,WFPP,452463,AP,624,0,2025-01-29 12:35:03.863,18,0,2,15442.07,177,182.48,7.25,03,58.55726534986985,12.54612462813975,65.01,522.48,0,1,113
3562785,WFPP,454508,RV,741,2,2025-01-29 12:34:24.160,44,0,3,11088.3,131,159.0,9.0,01,24.528301886792452,0.0,30.85,795.0,0,1,76
3562784,WFPP,454508,RV,741,2,2025-01-29 12:33:57.967,44,0,3,11088.3,131,159.0,9.0,01,24.528301886792452,0.0,30.85,795.0,0,1,76
3562783,WFPP,454478,AP,507,0,2025-01-29 12:33:02.507,18,0,2,49998.43,234,526.4,7.25,03,70.68089187245265,4.886596224109233,60.27,1251.3,0,1,113
3562782,WFPA,454986,RE,644,1,2025-01-29 12:32:51.367,129,1,3,8495.0,108,123.67,7.25,01,17.305333333333333,0.0,26.19,1500.0,0,1,121
3562781,WFPA,454986,RE,644,1,2025-01-29 12:32:45.187,129,1,3,8495.0,108,122.45,7.25,01,17.224,0.0,26.19,1500.0,0,1,121
3562780,WFPA,454987,AP,553,0,2025-01-29 12:31:53.690,105,1,0,18499.0,96,287.98,7.0,02,45.388617886178864,19.39132791327913,39.53,1125.0,0,0,84
3562779,WFPP,453036,AP,709,0,2025-01-29 12:31:23.003,13,0,0,11079.75,41,364.0,8.25,01,31.235532407407412,82.44598765432099,58.27,2073.6,0,1,153
3562778,WFPP,454478,AP,507,0,2025-01-29 12:30:42.537,18,0,2,49998.43,234,526.4,7.25,03,70.68089187245265,4.886596224109233,60.27,1251.3,0,1,113
3562777,WFPP,451585,AP,496,0,2025-01-29 12:30:24.250,18,0,2,24205.55,301,239.0,7.25,01,100.0,0.11575388845349721,60.77,513.79,0,0,113
3562776,WFPP,454984,RV,653,1,2025-01-29 12:30:12.240,29,0,0,17715.06,198,245.0,11.0,01,35.0,0.0,44.63,700.0,0,1,164
3562775,WFPP,453653,AP,0,0,2025-01-29 12:30:08.807,18,0,2,6556.44,90,109.0,7.25,02,46.2393416196496,0.4135746706170451,34.8,235.73,0,0,132
3562774,WFPP,454478,RE,507,1,2025-01-29 12:29:43.317,18,0,2,49998.43,234,526.4,7.25,03,70.68089187245265,-7.995234553919147,60.27,1251.3,0,1,113
3562773,WFPA,454987,RV,553,1,2025-01-29 12:28:45.873,105,1,0,18499.0,97,285.9,7.0,02,45.27588075880759,19.504065040650406,39.53,1125.0,0,0,84
3562772,WFPA,454986,RE,644,2,2025-01-29 12:28:37.557,100,1,3,8495.0,108,124.55,7.25,01,17.363999999999997,26.696666666666665,26.19,1500.0,0,1,121
3562771,WFPA,454986,RE,644,2,2025-01-29 12:28:29.290,100,1,3,8495.0,108,124.55,7.25,01,17.363999999999997,26.696666666666665,26.19,1500.0,0,1,121
3562770,WFPA,454681,RE,617,1,2025-01-29 12:28:27.137,129,1,3,27250.0,108,396.2,7.25,01,100.0,0.0,45.2,3000.0,0,1,78
3562769,WFPA,454681,RE,617,1,2025-01-29 12:28:22.970,129,1,3,27250.0,108,385.07,7.25,01,100.0,0.0,45.2,3000.0,0,1,78
3562768,WFPA,454987,RV,0,1,2025-01-29 12:27:39.837,105,1,0,18499.0,97,285.9,7.0,02,25.41333333333333,9.586666666666666,39.53,1125.0,0,0,84
3562767,WFPP,452137,AP,412,0,2025-01-29 12:27:12.847,16,0,2,10204.13,219,110.0,7.25,01,78.31253746770027,0.3210923374275225,61.68,967.5,0,1,113
3562766,WFPP,454984,RV,653,1,2025-01-29 12:27:07.340,29,0,0,17715.06,198,245.0,11.0,01,35.0,0.0,44.63,700.0,0,1,164
3562765,WFPA,453890,RV,722,2,2025-01-29 12:26:41.973,131,1,0,23996.0,108,341.59,7.0,02,67.41594579622448,0.0,50.45,1877.36,0,0,80
3562764,WFPP,454984,RV,653,1,2025-01-29 12:26:40.100,29,0,0,17715.06,198,245.0,11.0,01,35.0,0.0,44.63,700.0,0,1,164
3562763,WFPP,454478,RE,507,1,2025-01-29 12:25:57.557,18,0,2,55831.86,233,583.0,7.25,03,79.87612882602095,-12.845953880886128,60.27,1251.3,0,1,113
3562762,WFPP,454984,RV,653,1,2025-01-29 12:25:52.690,29,0,0,17715.06,198,245.0,11.0,01,35.0,0.0,44.63,700.0,0,1,164
3562761,WFPA,454750,RE,619,1,2025-01-29 12:25:49.757,100,1,3,17910.0,105,248.87,7.0,01,43.65012428977273,23.952858664772727,34.44,2252.8,0,0,112
3562760,WFPP,454984,RV,653,1,2025-01-29 12:24:52.893,29,0,0,17715.06,198,245.0,11.0,01,35.0,0.0,44.63,700.0,0,1,164
3562759,WFPP,454984,RV,653,1,2025-01-29 12:24:44.360,29,0,0,17715.06,198,245.0,11.0,01,35.0,0.0,44.63,700.0,0,1,164
3562758,WFPA,453890,RV,722,2,2025-01-29 12:24:33.393,131,1,0,23996.0,108,341.59,7.0,02,67.41594579622448,0.0,50.45,1877.36,0,0,80
3562757,WFPA,454986,RE,0,2,2025-01-29 12:24:22.597,100,1,3,8495.0,108,124.55,7.25,01,8.303333333333333,26.696666666666665,26.19,1500.0,0,1,121
